"nombrePropio","nombreComun","latitud","id","lugarDePlantacion","nombreCientifico","estado","longitud","riegos","id_monitores","altura_monitores","fotografia_monitores","timestamp_monitores","sanidad_monitores","fechaMonitoreo"
"wm622","Chacatea",-17.412969955036626,"WyzC4ZJvngOx3BVUldqZ","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03410135954618,"[]","S5KgKgeR0JepSMJz5lkY",0.38,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_102430_5299913589619834134.jpg?alt=media&token=b69f99ae-3be4-4a00-bc25-9174cee62a4c","2023-03-09 10:25:46","Sano, vigoroso","2023-03-09T14:25:46.000Z"
"wm624","Churqui",-17.41295555902768,"y09iinXls1yp4gCFoAlp","Corredor biológico urbano","Vachellia caven","vivo",-66.03405274450779,"[]","AOwW5uUebdMreN3j0sX1",0.8,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_102715_1570165250601395614.jpg?alt=media&token=7d34ce60-0193-444a-a3a9-e9dbb1207b32","2023-03-09 10:28:22","Sano, vigoroso","2023-03-09T14:28:22.000Z"
"wm623","Algarrobo",-17.41293476479054,"FVG4sv42JxWdQN60StCJ","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03405609726906,"[]","y6PEdc8tbcCB8bqZB28G",0.42,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_102805_4100101095733881857.jpg?alt=media&token=d7fb9909-464f-46c0-9bc8-e01e20b10940","2023-03-09 10:28:25","Sano, vigoroso","2023-03-09T14:28:25.000Z"
"wm625","Limon",-17.41293220549966,"F63NrSqEkHp9USi2R48z","Corredor biológico urbano","Citrus x limon","vivo",-66.03403095155954,"[]","GdZFWnskjGpL7P2KJUAb",0.43,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103112_6729358592909947183.jpg?alt=media&token=65f410de-7ec9-4e27-8bfa-beaf47b8c113","2023-03-09 10:31:40","Sano, vigoroso","2023-03-09T14:31:40.000Z"
"wm626","Churqui",-17.412953319648427,"N60Ty4BEfzskgsUmc25V","Corredor biológico urbano","Vachellia caven","vivo",-66.03402625769377,"[]","VxuYtEhfvj0pbCSF4L6L",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103058_932936890585607770.jpg?alt=media&token=3510b946-9870-4c65-a668-d3efc4a69f0d","2023-03-09 10:31:42","Sano, vigoroso","2023-03-09T14:31:42.000Z"
"wm628","Churqui",-17.412953319648427,"dm6buY8QZVtDziQeutTO","Corredor biológico urbano","Vachellia caven","vivo",-66.03399742394686,"[]","C12ciBIoxB3JI787jTw2",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103308_3365487298208634185.jpg?alt=media&token=b9cdabae-2908-41ee-bde4-36b49592edcc","2023-03-09 10:33:27","Sano, vigoroso","2023-03-09T14:33:27.000Z"
"wm627","Chacatea",-17.41293028603146,"5mAhhG7GgIFHOe5do47Z","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.0340091586113,"[]","Z1EspunPUzU6t1uEoveZ",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103347_1788710869134128303.jpg?alt=media&token=0f99a9f3-b38f-4a13-ae0b-6804f6be9db0","2023-03-09 10:34:13","Sano, vigoroso","2023-03-09T14:34:13.000Z"
"wm630","Tara",-17.412870142684618,"fDOxM202au1DoiBQQFfK","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03405576199293,"[]","L24SoHsXJ1thOtSu84Je",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103721_4972716872792706861.jpg?alt=media&token=3bce69a8-a3af-447b-9064-6e8fdc29a119","2023-03-09 10:37:53","Sano, vigoroso","2023-03-09T14:37:53.000Z"
"wm629","Chacatea",-17.412882299320152,"M6FOoK3nzxNS6s1ARc3o","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03401016443968,"[]","c50tiUoqJV5Ixe5Duljn",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_103803_1578749571990843185.jpg?alt=media&token=b738c0ee-98da-4355-94d8-ae2fa1cf7a3f","2023-03-09 10:38:22","Sano, vigoroso","2023-03-09T14:38:22.000Z"
"wm632","Molle",-17.41288101967434,"eUwLAtk304dTv4HMUznA","Corredor biológico urbano","Schinus molle","vivo",-66.03407353162766,"[]","tlFvWXopaWVUAFwBW9dz",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104009_4042092625813815126.jpg?alt=media&token=10b5c671-08f0-4a89-a7ba-73d5af295387","2023-03-09 10:40:49","Sano, vigoroso","2023-03-09T14:40:49.000Z"
"wm631","Jacarandá",-17.41282023648815,"vvJdbTa9WDuA5dhL047q","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.03405676782131,"[]","36cIvg6fvxDRhXfMEdLV",0.18,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104249_1378818228705683686.jpg?alt=media&token=64b680c9-30f5-4af7-a11b-e82756e81c7a","2023-03-09 10:43:04","Sano, vigoroso","2023-03-09T14:43:04.000Z"
"wm633","Churqui",-17.4128163975494,"rewNnPKN6Fy7KawTVVER","Corredor biológico urbano","Vachellia caven","vivo",-66.03411074727774,"[]","MXDzBnA4eFf9bM1gA9RK",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104312_4286283736358079440.jpg?alt=media&token=39e5670b-055a-469c-acfb-8fcad2ed1adc","2023-03-09 10:43:49","Sano, vigoroso","2023-03-09T14:43:49.000Z"
"wm634","Tara",-17.41277704842252,"wYyI7m8pS5VDj90lfF0e","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03414796292782,"[]","3ovUXJcE9qHninztxpZK",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104646_7401978930918887283.jpg?alt=media&token=01d205e0-2dcd-482f-9977-acb60221c66c","2023-03-09 10:47:14","Sano, vigoroso","2023-03-09T14:47:14.000Z"
"wm639","tara",-17.41288037985143,"6pqi3G6tv8YfLeSLeO0J","Corredor biológico urbano","...","vivo",-66.03410974144936,"[]","1zBCQaPsxafjvHYuZsAX",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104900_3723522256384480296.jpg?alt=media&token=00deba44-e0db-42f6-bfde-71f410199042","2023-03-09 10:49:18","Sano, vigoroso","2023-03-09T14:49:18.000Z"
"wm635","Guayaba",-17.41271242626081,"Jd1rMa2GXVm3rFR4c5zJ","Corredor biológico urbano","Psidium guajava","vivo",-66.03421837091446,"[]","8h9oDezcoMb8PS8Izwnq",0.1,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_104900_3866215946450403775.jpg?alt=media&token=db02b37e-096c-49b7-a8de-58bdf2a9e830","2023-03-09 10:49:37","Sano, vigoroso","2023-03-09T14:49:37.000Z"
"wm640","Chillijchi",-17.41270506829046,"02SjPrtpSpEnyV0E2tjw","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03426363319159,"[]","rxFcXkB9BlbOifreBClI",0.16,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_105511_9171659851701109497.jpg?alt=media&token=90544593-007e-4d45-8dc0-135bb9b36fb5","2023-03-09 10:55:22","Sano, vigoroso","2023-03-09T14:55:22.000Z"
"wm636","Chillijchi",-17.412772889571226,"63qlkfQkjgsndAUYwiDJ","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03420060127974,"[]","n87UyJFr1YkdFGQPcoVG",0.15,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_105447_866886521856764267.jpg?alt=media&token=6112a6f6-53f6-45cd-a54c-1dfe7d1782fb","2023-03-09 10:56:04","Sano, vigoroso","2023-03-09T14:56:04.000Z"
"wm637","Chacatea",-17.412812238698997,"QWOv2r6NaSTrL3Tf8ELr","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03419221937656,"[]","Ieu8uDuoO7wdd6ggkuAh",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_105648_2715931619268361648.jpg?alt=media&token=6dc9f6c8-fbcc-464d-ab94-d5f9b9633b5b","2023-03-09 10:57:04","Sano, vigoroso","2023-03-09T14:57:04.000Z"
"wm638","Chacatea",-17.412859265694244,"dUG9IYSZe6b1IUzfsKyN","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03419356048107,"[]","A1kKD4HpXONz8nyjw9nR",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_105746_6334644143836266175.jpg?alt=media&token=aa366e64-fa4e-4876-8cea-35dbb2cc3002","2023-03-09 10:58:20","Sano, vigoroso","2023-03-09T14:58:20.000Z"
"wm641","Tipa",-17.412750175843193,"hMGV0oQHu5rwiMfB6zzN","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03427100926638,"[]","akSQYNiYLNmRCrOTT20W",0.23,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_105653_3693557654656724846.jpg?alt=media&token=ca81af7e-1bf4-4021-b302-27572143cc91","2023-03-09 10:59:43","Sano, vigoroso","2023-03-09T14:59:43.000Z"
"wm645","Tara",-17.412802001528366,"RW7SjTMm7zcRrVJrtUj8","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.0342850908637,"[]","syXQwfhxq3ZwjqCrx5PH",0.31,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_110155_6038273712180921641.jpg?alt=media&token=f85a3bba-563a-4318-888a-2ab56766258e","2023-03-09 11:02:10","Sano, vigoroso","2023-03-09T15:02:10.000Z"
"wm642","Soto",-17.412795603296424,"abXD2ROp1OUOZCHvclG1","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.03423982858658,"[]","5wFp7tvbSOEgY7KzTICl",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_110546_8586832608826432985.jpg?alt=media&token=5504fe11-283b-43ae-a47b-a4c57c516a3d","2023-03-09 11:06:00","Sano, vigoroso","2023-03-09T15:06:00.000Z"
"wm646","Limon",-17.41288293914305,"OQiXWPTg6QppxfYdD8ni","Corredor biológico urbano","Citrus x limon","vivo",-66.03428710252047,"[]","53wzDZDoQJLdLZN4H3v2",0.2,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_110724_1040387806690090460.jpg?alt=media&token=0f0875ab-b1f5-4287-8d60-ff0a0b2016ac","2023-03-09 11:07:47","Sano, vigoroso","2023-03-09T15:07:47.000Z"
"wm643","Algarrobo",-17.412871742241965,"AWOdgIj9vQRbm0Sx3zOG","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03423479944468,"[]","FNrKnRGwXUTPo5Np7kpN",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_110723_4722221927144933038.jpg?alt=media&token=31658d30-aeb5-451c-b82b-9d1df098ed3e","2023-03-09 11:08:34","muerto","2023-03-09T15:08:34.000Z"
"wm644","Chillijchi",-17.412905013031747,"EndZiO1F3ZolaegAIUat","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03423546999693,"[]","Sq011bJwj8HaPQQ6RbFc",0.65,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_110904_1901186083182205527.jpg?alt=media&token=8661f97d-c7d0-4c1a-8aa1-b6e227aee125","2023-03-09 11:10:36","Sano, vigoroso","2023-03-09T15:10:36.000Z"
"wm647","Tara",-17.412787925417792,"31aGWrHlDNZAzDoD9u1I","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03433270007372,"[]","o6yB6DGbPvNvHyGcc9f5",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_111419_5076351593504172819.jpg?alt=media&token=d343d33e-e105-4597-af62-7628b11a144c","2023-03-09 11:14:33","Sano, vigoroso","2023-03-09T15:14:33.000Z"
"wm650","Limon",-17.412738339110586,"ChpWBQE6oE6VYzwhdwoH","Corredor biológico urbano","Citrus x limon","vivo",-66.03441685438156,"[]","XiHEnf9HlgAV2DNBBmVj",0.27,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_111516_8090140478200728685.jpg?alt=media&token=9a760a1d-d831-4f60-a049-6279ec43e4e1","2023-03-09 11:15:32","Sano, vigoroso","2023-03-09T15:15:32.000Z"
"wm648","Tipa",-17.412847428968682,"NKig0vnH6slo791l4XDb","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03435549885035,"[]","ZA2gy3oVYiFsWBdEBNHh",0.37,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_111602_863237899245287095.jpg?alt=media&token=a7b5e26b-e9f1-4e78-9adf-6a1b855c88cf","2023-03-09 11:16:21","Sano, vigoroso","2023-03-09T15:16:21.000Z"
"wm649","Limon",-17.412886138257512,"MsflrWKzinZodltmyxUy","Corredor biológico urbano","Citrus x limon","vivo",-66.03441920131445,"[]","tWORHTJCZdNT29V9aWoM",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_111719_2276550804013996444.jpg?alt=media&token=530f03e7-5054-49c6-b6c2-b4f00c2c6c5e","2023-03-09 11:18:09","Sano, vigoroso","2023-03-09T15:18:09.000Z"
"wm651","Guayaba",-17.412780247538855,"GriGK0aFIw2IKUPTkDd7","Corredor biológico urbano","Psidium guajava","vivo",-66.03442423045635,"[]","6EyNVTnT4ZYeVRYvkdHq",0.16,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_112440_5732022971338566656.jpg?alt=media&token=de1a32cb-56d9-4fa7-8b45-1e8f92cc2c83","2023-03-09 11:24:53","Sano, vigoroso","2023-03-09T15:24:53.000Z"
"wm652","Tara",-17.412823755515284,"JapEDTZrRIXARiWGVzPB","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03443194180727,"[]","XZQDPKlEslma0ZzoKQCo",0.29,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_112952_1401224146465243356.jpg?alt=media&token=3caf6a43-dea0-4fe6-8cd1-1b9fdd5c2478","2023-03-09 11:30:08","Sano, vigoroso","2023-03-09T15:30:08.000Z"
"wm653","Churqui",-17.41292996612009,"9R2cm9Xg3bgQmP1N7TgX","Corredor biológico urbano","Vachellia caven","vivo",-66.0343236476183,"[]","HMFr3MXmmL3Z7lqMVzvq",0.13,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113024_7451067264681705151.jpg?alt=media&token=65a842be-f228-4989-8ade-924f0ca914ff","2023-03-09 11:31:26","Sano, vigoroso","2023-03-09T15:31:26.000Z"
"wm655","Chillijchi",-17.41297891255273,"C6RCVJiojn0ff3SAWYHI","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03445675224066,"[]","ZhFyKpaxgh2AtqfhNXfU",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113352_4231835014038535841.jpg?alt=media&token=92d92c49-df98-483b-a420-ebfdc5a5390f","2023-03-09 11:34:17","Sano, vigoroso","2023-03-09T15:34:17.000Z"
"wm654","Chacatea",-17.412952679825757,"eRLAO90hJHVTr5sYlvgc","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03442791849375,"[]","8L83DkmHlkEno4sTfRs4",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113424_6704299638436246595.jpg?alt=media&token=25c81736-e694-4cc5-b3ae-2686d2bf8886","2023-03-09 11:34:39","Sano, vigoroso","2023-03-09T15:34:39.000Z"
"wm656","Tara",-17.412987230245864,"AlpPvwq2Ca4mzd93kUZe","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03449933230877,"[]","CfacQyeCdK6EFTB3tcGL",0.46,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113458_6615024441084323187.jpg?alt=media&token=3e037191-2584-4a67-a201-621682d2378a","2023-03-09 11:35:16","Sano, vigoroso","2023-03-09T15:35:16.000Z"
"wm657","Molle",-17.412996827583623,"VtbUHkol5EW65av9jh4L","Corredor biológico urbano","Schinus molle","vivo",-66.03453923016787,"[]","zNj5GBbrPNp4VZUrDLjk",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113637_3988664745987647590.jpg?alt=media&token=411e6e5f-caa7-4bdb-a802-657eb6c127c4","2023-03-09 11:36:50","Sano, vigoroso","2023-03-09T15:36:50.000Z"
"wm658","Churqui",-17.412986910334606,"8ulS6vWnFxJlfohxJLcJ","Corredor biológico urbano","Vachellia caven","vivo",-66.03458415716887,"[]","uIKry0BegrEPnnC2V3AJ",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113709_4863397937582569805.jpg?alt=media&token=ad3ad6ba-897e-4a89-b09e-f2f87d855ed2","2023-03-09 11:37:28","Sano, vigoroso","2023-03-09T15:37:28.000Z"
"wm659","Chillijchi",-17.412972514326995,"Rszw1nYSDJTvXM5YwCxB","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03462304919958,"[]","fNBbTMOMzitr1Gbb8pT6",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113902_534827881437080269.jpg?alt=media&token=c549022d-c634-4406-8533-a0c88d009066","2023-03-09 11:39:17","Sano, vigoroso","2023-03-09T15:39:17.000Z"
"wm660","Chacatea",-17.413071686800826,"1kTyvbfpSHwSgYzdk9VS","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03471625596285,"[]","pRlkZgTarwcUcVFYwKDA",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_113947_5968911782936571674.jpg?alt=media&token=93d029a9-b1d7-4a61-9725-d96770045fc9","2023-03-09 11:40:02","muerto, seco ","2023-03-09T15:40:02.000Z"
"wm661","Chacatea",-17.413043214709013,"tncftRdi0lPuvjodcKyq","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03474710136652,"[]","BKPSQU4HKX32njGos6DF",0.26,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_114227_863611465831761053.jpg?alt=media&token=878e45ae-13be-4ba4-aaad-44eaa4eadc3a","2023-03-09 11:43:08","Sano, vigoroso","2023-03-09T15:43:08.000Z"
"wm662","Sauce criollo",-17.413089601822623,"KgDwRrklPdYphOaeinWG","Corredor biológico urbano","Salix humboldtiana","vivo",-66.03480476886034,"[]","BX7dnMEoaoXxSxZQChW3",0.2,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_114503_9091574255783930454.jpg?alt=media&token=1a8b3b38-c4c0-4df1-88b4-c2559235a765","2023-03-09 11:45:35","Sano, vigoroso","2023-03-09T15:45:35.000Z"
"wm663","Chacatea",-17.413119993373435,"agC4Djjxv058GZWesxzy","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03488054126501,"[]","ehwVWWL2y90iNBmAijXh",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_114649_6429156651783016742.jpg?alt=media&token=99060218-76ed-4718-8786-fbc2936e2dd3","2023-03-09 11:47:22","Sano, vigoroso","2023-03-09T15:47:22.000Z"
"wm664","Algarrobo",-17.41312447212787,"jQIgHiGXJIwHyFooE1NZ","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03495765477419,"[]","M0tC0BCxa516lTZ1fCAA",0.22,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_114900_1418804483041477312.jpg?alt=media&token=06d494c2-b71a-4f0d-ab52-9c9785f82817","2023-03-09 11:49:15","Sano, vigoroso","2023-03-09T15:49:15.000Z"
